dir;test;clauses;aaltafuc_unsat_core_cardinality;aaltafuc_timing;aaltafuc_terminated_OK;trppp_unsat_core_cardinality;trppp_timing;trppp_terminated_OK;ltlfuc_sat_unsat_core_cardinality;ltlfuc_sat_timing;ltlfuc_sat_terminated_OK;ltlfuc_bdd_unsat_core_cardinality;ltlfuc_bdd_timing;ltlfuc_bdd_terminated_OK;v_best_unsat_core_cardinality;v_best_timing;v_best_terminated_OK
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N32;79;8;0.024182;True;-1;10000;False;-1;30.4;False;-1;10000;False;8;0.024182;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N12;39;11;0.048857;True;4;504.586;True;-1;16.98;False;2;204.65;True;2;0.048857;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N7;93;16;0.019463;True;4;1.095;True;-1;30.42;False;-1;10000;False;4;0.019463;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N15;133;2;0.038973;True;-1;10000;False;-1;78.09;False;-1;10000;False;2;0.038973;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_4;15;12;0.018216;True;-1;10000;False;-1;10000;False;-1;10000;False;12;0.018216;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N13;139;9;0.048526;True;-1;10000;False;-1;70.58;False;-1;10000;False;9;0.048526;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N29;41;3;0.008109;True;-1;10000;False;-1;16.21;False;2;68.56;True;2;0.008109;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N36;129;5;0.026333;True;-1;10000;False;-1;59.17;False;-1;10000;False;5;0.026333;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N37;119;4;0.040906;True;2;42.524;True;-1;10000;False;-1;10000;False;2;0.040906;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f_l;lift_f_l_16;43;30;112.525845;True;-1;10000;False;-1;10000;False;-1;10000;False;30;112.525845;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N39;126;2;0.0326;True;4;21.139;True;-1;10000;False;-1;10000;False;2;0.0326;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N49;135;2;0.038354;True;-1;10000;False;-1;70.0;False;-1;10000;False;2;0.038354;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N34;128;6;0.037342;True;6;2.835;True;-1;59.7;False;-1;10000;False;6;0.037342;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_2;77;16;0.025856;True;-1;10000;False;-1;10000;False;-1;10000;False;16;0.025856;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N19;56;7;0.017089;True;6;1.243;True;-1;20.45;False;-1;10000;False;6;0.017089;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n3/P0.5/L100;P0.5N3L100_4.negated;1;2;0.000772;True;2;5000;False;-1;10000;False;-1;10000;False;2;0.000772;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N45;133;5;0.046813;True;-1;10000;False;-1;10000;False;-1;10000;False;5;0.046813;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_9;206;22;0.115562;True;-1;10000;False;-1;10000;False;-1;10000;False;22;0.115562;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N15;125;17;0.234247;True;8;11.999;True;-1;62.93;False;-1;10000;False;8;0.234247;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N27;101;10;0.018041;True;4;1.265;True;-1;32.42;False;-1;10000;False;4;0.018041;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N3;126;12;0.042722;True;-1;10000;False;-1;61.12;False;-1;10000;False;12;0.042722;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N38;41;2;0.015353;True;-1;10000;False;-1;19.06;False;2;67.77;True;2;0.015353;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_14;281;10;0.156921;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.156921;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_17;357;10;0.263613;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.263613;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N16;131;7;0.05015;True;-1;10000;False;-1;61.55;False;-1;10000;False;7;0.05015;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N27;42;8;0.009654;True;8;154.286;True;-1;16.86;False;2;6.36;True;2;0.009654;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N26;137;5;0.097203;True;-1;10000;False;-1;84.06;False;-1;10000;False;5;0.097203;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N18;96;5;0.045835;True;-1;10000;False;-1;32.53;False;-1;10000;False;5;0.045835;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N12;54;5;0.011655;True;6;48.201;True;-1;23.33;False;-1;10000;False;5;0.011655;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N43;131;7;0.142689;True;-1;10000;False;-1;67.82;False;-1;10000;False;7;0.142689;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N21;113;8;0.0205;True;4;3.291;True;-1;35.68;False;-1;10000;False;4;0.0205;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N9;63;6;0.010291;True;4;0.421;True;-1;22.86;False;-1;10000;False;4;0.010291;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N38;135;9;0.028062;True;5;39.958;True;-1;58.83;False;-1;10000;False;5;0.028062;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N19;129;14;0.038129;True;-1;10000;False;-1;68.14;False;-1;10000;False;14;0.038129;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N4;131;5;0.01874;True;3;6.88;True;-1;35.83;False;-1;10000;False;3;0.01874;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula300;302;2;0.050044;True;2;14.081;True;2;0.98;True;-1;10000;False;2;0.050044;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N43;116;6;0.019637;True;4;2.103;True;-1;41.44;False;-1;10000;False;4;0.019637;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N29;133;2;0.064175;True;-1;10000;False;-1;71.83;False;-1;10000;False;2;0.064175;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N37;108;6;0.032712;True;5;29.021;True;-1;39.84;False;-1;10000;False;5;0.032712;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula600;602;2;0.170966;True;2;108.875;True;2;1.84;True;-1;10000;False;2;0.170966;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N17;41;6;0.008697;True;4;0.131;True;-1;16.07;False;2;14.64;True;2;0.008697;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N45;108;9;0.017933;True;5;1.553;True;-1;38.17;False;-1;10000;False;5;0.017933;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N28;27;8;0.015685;True;5;12.545;True;-1;16.27;False;5;2.11;True;5;0.015685;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N5;134;5;0.03909;True;2;3.503;True;-1;74.43;False;-1;10000;False;2;0.03909;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N2;137;2;0.033234;True;-1;10000;False;-1;72.71;False;-1;10000;False;2;0.033234;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N27;77;3;0.019785;True;2;0.645;True;-1;28.04;False;-1;10000;False;2;0.019785;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_6;151;21;0.633173;True;-1;10000;False;-1;10000;False;-1;10000;False;21;0.633173;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_13;265;4;0.144755;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.144755;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N26;95;20;0.026196;True;5;7.61;True;-1;31.22;False;-1;10000;False;5;0.026196;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N12;134;7;0.018791;True;3;2.583;True;-1;33.24;False;-1;10000;False;3;0.018791;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N33;123;7;0.014042;True;3;1.831;True;-1;29.89;False;-1;10000;False;3;0.014042;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N5;133;15;0.021343;True;3;2.918;True;-1;48.0;False;-1;10000;False;3;0.021343;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_5;128;26;0.087133;True;-1;10000;False;-1;10000;False;-1;10000;False;26;0.087133;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N10;44;4;0.006722;True;2;0.192;True;-1;15.7;False;2;10.99;True;2;0.006722;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N43;61;4;0.01104;True;4;0.34;True;-1;24.96;False;-1;10000;False;4;0.01104;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N36;72;7;0.016863;True;5;1.178;True;-1;24.4;False;-1;10000;False;5;0.016863;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N44;144;9;0.153274;True;11;95.082;True;-1;71.71;False;-1;10000;False;9;0.153274;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_7;162;26;0.121576;True;-1;10000;False;-1;10000;False;-1;10000;False;26;0.121576;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_9_8;19;2;0.010261;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.010261;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N42;130;5;0.031339;True;-1;10000;False;-1;10000;False;-1;10000;False;5;0.031339;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N50;142;15;0.028136;True;-1;10000;False;-1;63.13;False;-1;10000;False;15;0.028136;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_10;33;16;0.031522;True;-1;10000;False;-1;10000;False;-1;10000;False;16;0.031522;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N1;132;6;0.022884;True;4;2.502;True;-1;53.61;False;-1;10000;False;4;0.022884;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N48;127;19;0.053565;True;6;60.662;True;-1;42.37;False;-1;10000;False;6;0.053565;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N11;83;5;0.019086;True;-1;10000;False;-1;40.53;False;-1;10000;False;5;0.019086;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/acacia/demo-v3/demo-v3_cl;demo-v3_cl_3;13;3;0.008012;True;2;0.077;True;-1;10000;False;-1;10000;False;2;0.008012;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N33;92;7;0.029546;True;-1;10000;False;-1;31.86;False;-1;10000;False;7;0.029546;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N1;133;7;0.056029;True;-1;10000;False;-1;69.24;False;-1;10000;False;7;0.056029;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N48;138;15;0.942277;True;-1;10000;False;-1;78.42;False;-1;10000;False;15;0.942277;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N13;145;18;0.292798;True;7;298.639;True;-1;62.52;False;-1;10000;False;7;0.292798;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_13;39;9;0.029283;True;-1;10000;False;-1;10000;False;-1;10000;False;9;0.029283;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N7;134;20;0.8808;True;-1;10000;False;-1;60.77;False;-1;10000;False;20;0.8808;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula7;7;7;0.017174;True;7;9.029;True;-1;6.99;False;7;0.05;True;7;0.017174;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_16;45;18;0.087723;True;-1;10000;False;-1;10000;False;-1;10000;False;18;0.087723;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_4;114;17;0.044065;True;-1;10000;False;-1;10000;False;-1;10000;False;17;0.044065;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N20;135;27;1.496567;True;-1;10000;False;-1;10000;False;-1;10000;False;27;1.496567;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry5;11;11;161.350502;True;2;9.148;True;-1;4.66;False;3;0.48;True;2;0.48;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N12;93;10;0.028713;True;3;1.312;True;-1;33.45;False;-1;10000;False;3;0.028713;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N38;53;2;0.008679;True;2;217.458;True;-1;10000;False;2;245.95;True;2;0.008679;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N32;134;8;0.103417;True;3;3.25;True;-1;10000;False;-1;10000;False;3;0.103417;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_4_3;9;2;0.003261;True;8;135.565;True;-1;10000;False;-1;10000;False;2;0.003261;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N18;130;12;0.081185;True;6;121.497;True;-1;58.27;False;-1;10000;False;6;0.081185;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N1;108;4;0.021015;True;3;1.539;True;-1;35.72;False;-1;10000;False;3;0.021015;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N21;126;7;0.018238;True;4;3.2;True;-1;36.62;False;-1;10000;False;4;0.018238;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N46;121;26;0.565797;True;-1;10000;False;-1;53.98;False;-1;10000;False;26;0.565797;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_16;27;4;0.024236;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.024236;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N44;77;9;0.014391;True;-1;10000;False;-1;36.8;False;-1;10000;False;9;0.014391;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N15;111;7;0.01624;True;5;2.161;True;-1;39.74;False;-1;10000;False;5;0.01624;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N31;128;26;20.618939;True;-1;10000;False;-1;67.48;False;-1;10000;False;26;20.618939;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N44;123;14;0.031527;True;8;12.038;True;-1;50.99;False;-1;10000;False;8;0.031527;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_19;412;10;0.327109;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.327109;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N35;47;8;0.007957;True;6;0.202;True;-1;18.45;False;-1;10000;False;6;0.007957;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N21;56;6;0.011256;True;2;334.546;True;-1;10000;False;-1;10000;False;2;0.011256;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_16;29;7;0.032457;True;-1;10000;False;-1;10000;False;-1;10000;False;7;0.032457;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/10;N4;13;2;0.002003;True;2;0.015;True;-1;6.65;False;2;0.09;True;2;0.002003;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N24;94;7;0.014111;True;3;1.641;True;-1;31.92;False;-1;10000;False;3;0.014111;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N48;119;5;0.019454;True;4;1.991;True;-1;35.32;False;-1;10000;False;4;0.019454;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N42;146;2;0.033419;True;-1;10000;False;-1;77.43;False;-1;10000;False;2;0.033419;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula6;8;2;0.001236;True;2;0.005;True;2;0.01;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N4;131;11;0.03995;True;9;8.504;True;-1;52.76;False;-1;10000;False;9;0.03995;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N38;22;6;0.0057;True;4;0.172;True;-1;10000;False;4;0.26;True;4;0.0057;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N30;146;9;0.023297;True;6;25.809;True;-1;48.25;False;-1;10000;False;6;0.023297;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N2;41;4;0.00763;True;-1;10000;False;-1;17.98;False;3;35.14;True;3;0.00763;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N26;74;21;0.071077;True;-1;10000;False;-1;29.78;False;-1;10000;False;21;0.071077;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N47;127;5;0.042482;True;-1;10000;False;-1;67.43;False;-1;10000;False;5;0.042482;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N11;141;11;0.024638;True;4;14.62;True;-1;54.4;False;-1;10000;False;4;0.024638;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_12;23;4;0.017145;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.017145;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_4;19;10;0.010975;True;7;211.443;True;-1;10000;False;-1;10000;False;7;0.010975;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula90;92;2;0.010889;True;2;0.48;True;2;0.04;True;2;4.32;True;2;0.010889;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N32;125;5;0.023674;True;3;2.542;True;-1;43.31;False;-1;10000;False;3;0.023674;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N26;66;2;0.013098;True;-1;10000;False;-1;25.6;False;-1;10000;False;2;0.013098;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N30;132;10;0.018298;True;5;7.177;True;-1;33.22;False;-1;10000;False;5;0.018298;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_4;15;4;0.005701;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.005701;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N1;71;6;0.012522;True;5;0.544;True;-1;24.99;False;-1;10000;False;5;0.012522;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N10;71;8;0.010633;True;5;0.586;True;-1;25.67;False;-1;10000;False;5;0.010633;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_17;334;33;0.32789;True;-1;10000;False;-1;10000;False;-1;10000;False;33;0.32789;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_9;20;17;0.326975;True;-1;10000;False;-1;10000;False;-1;10000;False;17;0.326975;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N46;53;2;0.01364;True;2;2.186;True;-1;22.03;False;-1;10000;False;2;0.01364;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N36;129;7;0.021096;True;3;2.734;True;-1;43.91;False;-1;10000;False;3;0.021096;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N11;136;5;0.039376;True;-1;10000;False;-1;64.71;False;-1;10000;False;5;0.039376;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N49;138;8;0.039186;True;-1;10000;False;-1;69.84;False;-1;10000;False;8;0.039186;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_8;28;21;0.91508;True;-1;10000;False;-1;10000;False;-1;10000;False;21;0.91508;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_7;147;20;0.148524;True;-1;10000;False;-1;10000;False;-1;10000;False;20;0.148524;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N8;106;9;0.016507;True;7;5.713;True;-1;36.1;False;-1;10000;False;7;0.016507;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N9;142;8;0.023326;True;4;3.391;True;-1;49.04;False;-1;10000;False;4;0.023326;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N23;66;7;0.014762;True;4;0.543;True;-1;23.32;False;-1;10000;False;4;0.014762;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N48;64;6;0.011584;True;4;0.639;True;-1;23.44;False;-1;10000;False;4;0.011584;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N36;41;2;0.006272;True;2;0.148;True;-1;18.53;False;2;4.01;True;2;0.006272;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_14;296;40;2.434876;True;-1;10000;False;-1;10000;False;-1;10000;False;40;2.434876;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N43;129;8;0.018311;True;3;3.483;True;-1;37.33;False;-1;10000;False;3;0.018311;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N10;143;5;0.058368;True;-1;10000;False;-1;74.47;False;-1;10000;False;5;0.058368;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N33;53;12;0.032213;True;8;23.7;True;-1;23.17;False;3;240.38;True;3;0.032213;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N46;137;2;0.028821;True;2;14.913;True;-1;74.25;False;-1;10000;False;2;0.028821;True
