benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_2.negated,0.007,0.035,0.042,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_1,0.015,0.017,0.032,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_9,0.011,0.047,0.058,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_8.negated,0.011,0.018,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_4.negated,0.021,0.6,0.621,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_5.negated,0.014,0.021,0.035,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_4,0.016,0.013,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_2,0.021,0.122,0.143,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_5,0.011,0.265,0.276,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_6,0.008,5.105,5.113,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_8,0.005,0.081,0.086,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_6.negated,0.009,0.007,0.016,sat
benchmarks/rozier/formulas/n3/P0.95/L90/P0.95N3L90_3,0.011,0.139,0.15,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_10,0.02,0.006,0.026,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_2.negated,0.011,0.007,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_5.negated,0.01,0.007,0.017,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_4,0.003,0.016,0.019,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_5,0.009,0.009,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_1,0.008,0.111,0.119,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_7,0.011,0.007,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_8.negated,0.015,0.007,0.022,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_2,0.01,0.013,0.023,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_9.negated,0.012,0.014,0.026,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_4.negated,0.008,0.01,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_6.negated,0.008,0.045,0.053,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_9,0.01,0.032,0.042,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_3,0.012,0.012,0.024,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_8,0.006,0.181,0.187,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_10.negated,0.003,0.102,0.105,sat
